date,price,company,sector
2017-08-16,47.21,GOOGL,technology
2017-08-15,46.9,GOOGL,technology
2017-08-14,46.95,GOOGL,technology
2017-11-08,46.5,GOOGL,technology
2017-10-08,46.18,GOOGL,technology
2017-09-08,47.0,GOOGL,technology
2017-08-08,47.21,GOOGL,technology
2017-07-08,47.29,GOOGL,technology
2017-04-08,47.29,GOOGL,technology
2017-03-08,47.02,GOOGL,technology
2017-02-08,47.38,GOOGL,technology
2017-01-08,47.33,GOOGL,technology
2017-07-31,47.27,GOOGL,technology
2017-07-28,47.92,GOOGL,technology
2017-07-27,47.63,GOOGL,technology
2017-07-26,48.27,GOOGL,technology
2017-07-25,48.45,GOOGL,technology
2017-07-24,49.92,GOOGL,technology
2017-07-21,49.69,GOOGL,technology
2017-07-20,49.61,GOOGL,technology
2017-07-19,49.64,GOOGL,technology
2017-07-18,49.35,GOOGL,technology
2017-07-17,48.8,GOOGL,technology
2017-07-14,48.85,GOOGL,technology
2017-07-13,48.44,GOOGL,technology
2017-12-07,48.38,GOOGL,technology
2017-11-07,47.68,GOOGL,technology
2017-10-07,47.55,GOOGL,technology
2017-07-07,47.04,GOOGL,technology
2017-06-07,46.38,GOOGL,technology
2017-05-07,46.61,GOOGL,technology
2017-03-07,45.97,GOOGL,technology
2017-06-30,46.48,GOOGL,technology
2017-06-29,46.89,GOOGL,technology
2017-06-28,48.05,GOOGL,technology
2017-06-27,47.4,GOOGL,technology
2017-06-26,48.6,GOOGL,technology
2017-06-23,49.3,GOOGL,technology
2017-06-22,48.83,GOOGL,technology
2017-06-21,48.93,GOOGL,technology
2017-06-20,48.45,GOOGL,technology
2017-06-19,48.76,GOOGL,technology
2017-06-16,47.93,GOOGL,technology
2017-06-15,48.01,GOOGL,technology
2017-06-14,48.4,GOOGL,technology
2017-06-13,48.52,GOOGL,technology
2017-12-06,48.09,GOOGL,technology
2017-09-06,48.51,GOOGL,technology
2017-08-06,50.21,GOOGL,technology
2017-07-06,50.08,GOOGL,technology
2017-06-06,49.83,GOOGL,technology
2017-05-06,50.19,GOOGL,technology
2017-02-06,49.81,GOOGL,technology
2017-01-06,49.41,GOOGL,technology
2017-05-31,49.35,GOOGL,technology
2017-05-30,49.81,GOOGL,technology
2017-05-26,49.66,GOOGL,technology
2017-05-25,49.59,GOOGL,technology
2017-05-24,48.88,GOOGL,technology
2017-05-23,48.53,GOOGL,technology
2017-05-22,48.2,GOOGL,technology
2017-05-19,47.73,GOOGL,technology
2017-05-18,47.52,GOOGL,technology
2017-05-17,47.11,GOOGL,technology
2017-05-16,48.23,GOOGL,technology
2017-05-15,47.96,GOOGL,technology
2017-12-05,47.76,GOOGL,technology
2017-11-05,47.79,GOOGL,technology
2017-10-05,47.74,GOOGL,technology
2017-09-05,47.84,GOOGL,technology
2017-08-05,47.93,GOOGL,technology
2017-05-05,47.51,GOOGL,technology
2017-04-05,47.74,GOOGL,technology
2017-03-05,47.42,GOOGL,technology
2017-02-05,46.85,GOOGL,technology
2017-01-05,46.64,GOOGL,technology
2017-04-28,46.23,GOOGL,technology
2017-04-27,44.57,GOOGL,technology
2017-04-26,44.46,GOOGL,technology
2017-04-25,44.44,GOOGL,technology
2017-04-24,43.95,GOOGL,technology
2017-04-21,42.95,GOOGL,technology
2017-04-20,43.0,GOOGL,technology
2017-04-19,42.83,GOOGL,technology
2017-04-18,42.7,GOOGL,technology
2017-04-17,42.76,GOOGL,technology
2017-04-13,42.01,GOOGL,technology
2017-12-04,42.07,GOOGL,technology
2017-11-04,41.99,GOOGL,technology
2017-10-04,42.09,GOOGL,technology
2017-07-04,42.1,GOOGL,technology
2017-06-04,42.25,GOOGL,technology
2017-05-04,42.45,GOOGL,technology
2017-04-04,42.63,GOOGL,technology
2017-03-04,42.84,GOOGL,technology
2017-03-31,42.39,GOOGL,technology
2017-03-30,42.47,GOOGL,technology
2017-03-29,42.49,GOOGL,technology
2017-03-28,42.03,GOOGL,technology
2017-03-27,41.93,GOOGL,technology
2017-03-24,41.76,GOOGL,technology
2017-03-23,41.98,GOOGL,technology
2017-03-22,42.49,GOOGL,technology
2017-03-21,42.51,GOOGL,technology
2017-03-20,43.4,GOOGL,technology
2017-03-17,43.62,GOOGL,technology
2017-03-16,43.5,GOOGL,technology
2017-03-15,43.42,GOOGL,technology
2017-03-14,43.3,GOOGL,technology
2017-03-13,43.23,GOOGL,technology
2017-10-03,43.07,GOOGL,technology
2017-09-03,42.89,GOOGL,technology
2017-08-03,42.68,GOOGL,technology
2017-07-03,42.56,GOOGL,technology
2017-06-03,42.36,GOOGL,technology
2017-03-03,42.45,GOOGL,technology
2017-02-03,42.49,GOOGL,technology
2017-01-03,42.84,GOOGL,technology
2017-02-28,42.25,GOOGL,technology
2017-02-27,42.48,GOOGL,technology
2017-02-24,42.39,GOOGL,technology
2017-02-23,42.55,GOOGL,technology
2017-02-22,42.57,GOOGL,technology
2017-02-21,42.46,GOOGL,technology
2017-02-17,42.33,GOOGL,technology
2017-02-16,42.11,GOOGL,technology
2017-02-15,41.87,GOOGL,technology
2017-02-14,42.0,GOOGL,technology
2017-02-13,41.95,GOOGL,technology
2017-10-02,41.74,GOOGL,technology
2017-09-02,41.5,GOOGL,technology
2017-08-02,41.49,GOOGL,technology
2017-07-02,41.46,GOOGL,technology
2017-06-02,41.08,GOOGL,technology
2017-03-02,41.01,GOOGL,technology
2017-02-02,40.91,GOOGL,technology
2017-01-02,40.76,GOOGL,technology
2017-01-31,41.01,GOOGL,technology
2017-01-30,41.19,GOOGL,technology
2017-01-27,42.25,GOOGL,technology
2017-01-26,42.85,GOOGL,technology
2017-01-25,42.92,GOOGL,technology
2017-01-24,42.48,GOOGL,technology
2017-01-23,42.22,GOOGL,technology
2017-01-20,41.41,GOOGL,technology
2017-01-19,41.22,GOOGL,technology
2017-01-18,41.45,GOOGL,technology
2017-01-17,41.37,GOOGL,technology
2017-01-13,41.55,GOOGL,technology
2017-12-01,41.48,GOOGL,technology
2017-11-01,41.49,GOOGL,technology
2017-10-01,41.3,GOOGL,technology
2017-09-01,41.36,GOOGL,technology
2017-06-01,41.26,GOOGL,technology
2017-05-01,40.65,GOOGL,technology
2017-04-01,40.39,GOOGL,technology
2017-03-01,40.4,GOOGL,technology
2016-12-30,39.62,GOOGL,technology
2016-12-29,40.14,GOOGL,technology
2016-12-28,40.23,GOOGL,technology
2016-12-27,40.5,GOOGL,technology
2016-12-23,40.39,GOOGL,technology
2016-12-22,40.48,GOOGL,technology
2016-12-21,40.61,GOOGL,technology
2016-12-20,40.76,GOOGL,technology
2016-12-19,40.62,GOOGL,technology
2016-12-16,40.49,GOOGL,technology
2016-12-15,40.78,GOOGL,technology
2016-12-14,40.89,GOOGL,technology
2016-12-13,40.77,GOOGL,technology
2016-12-12,40.4,GOOGL,technology
2016-09-12,40.47,GOOGL,technology
2016-08-12,39.76,GOOGL,technology
2016-07-12,39.57,GOOGL,technology
2016-06-12,38.81,GOOGL,technology
2016-05-12,38.91,GOOGL,technology
2016-02-12,38.22,GOOGL,technology
2016-01-12,38.22,GOOGL,technology
2016-11-30,38.79,GOOGL,technology
2016-11-29,39.47,GOOGL,technology
2016-11-28,39.29,GOOGL,technology
2016-11-25,39.01,GOOGL,technology
2016-11-23,38.95,GOOGL,technology
2016-11-22,39.25,GOOGL,technology
2016-11-21,39.24,GOOGL,technology
2016-11-18,38.8,GOOGL,technology
2016-11-17,39.31,GOOGL,technology
2016-11-16,39.0,GOOGL,technology
2016-11-15,38.76,GOOGL,technology
2016-11-14,37.66,GOOGL,technology
2016-11-11,38.59,GOOGL,technology
2016-10-11,39.01,GOOGL,technology
2016-09-11,40.28,GOOGL,technology
2016-08-11,40.6,GOOGL,technology
2016-07-11,40.1,GOOGL,technology
2016-04-11,39.05,GOOGL,technology
2016-03-11,39.11,GOOGL,technology
2016-02-11,39.42,GOOGL,technology
2016-01-11,40.27,GOOGL,technology
2016-10-31,40.49,GOOGL,technology
2016-10-28,40.98,GOOGL,technology
2016-10-27,40.87,GOOGL,technology
2016-10-26,41.1,GOOGL,technology
2016-10-25,41.43,GOOGL,technology
2016-10-24,41.79,GOOGL,technology
2016-10-21,41.2,GOOGL,technology
2016-10-20,41.08,GOOGL,technology
2016-10-19,41.35,GOOGL,technology
2016-10-18,41.07,GOOGL,technology
2016-10-17,40.34,GOOGL,technology
2016-10-14,40.23,GOOGL,technology
2016-10-13,40.2,GOOGL,technology
2016-12-10,40.59,GOOGL,technology
2016-11-10,40.48,GOOGL,technology
2016-10-10,40.71,GOOGL,technology
2016-07-10,40.04,GOOGL,technology
2016-06-10,40.15,GOOGL,technology
2016-05-10,40.06,GOOGL,technology
2016-04-10,40.14,GOOGL,technology
2016-03-10,40.02,GOOGL,technology
2016-09-30,40.2,GOOGL,technology
2016-09-29,40.13,GOOGL,technology
2016-09-28,40.5,GOOGL,technology
2016-09-27,40.54,GOOGL,technology
2016-09-26,40.13,GOOGL,technology
2016-09-23,40.75,GOOGL,technology
2016-09-22,40.8,GOOGL,technology
2016-09-21,40.25,GOOGL,technology
2016-09-20,39.99,GOOGL,technology
2016-09-19,39.77,GOOGL,technology
2016-09-16,39.9,GOOGL,technology
2016-09-15,40.06,GOOGL,technology
2016-09-14,39.52,GOOGL,technology
2016-09-13,39.44,GOOGL,technology
2016-12-09,39.94,GOOGL,technology
2016-09-09,39.42,GOOGL,technology
2016-08-09,40.14,GOOGL,technology
2016-07-09,40.4,GOOGL,technology
2016-06-09,40.4,GOOGL,technology
2016-02-09,39.84,GOOGL,technology
2016-01-09,39.57,GOOGL,technology
2016-08-31,39.49,GOOGL,technology
2016-08-30,39.6,GOOGL,technology
2016-08-29,39.79,GOOGL,technology
2016-08-26,39.66,GOOGL,technology
2016-08-25,39.56,GOOGL,technology
2016-08-24,39.68,GOOGL,technology
2016-08-23,39.83,GOOGL,technology
2016-08-22,39.85,GOOGL,technology
2016-08-19,39.98,GOOGL,technology
2016-08-18,40.14,GOOGL,technology
2016-08-17,40.27,GOOGL,technology
2016-08-16,40.06,GOOGL,technology
2016-08-15,40.3,GOOGL,technology
2016-12-08,40.35,GOOGL,technology
2016-11-08,40.41,GOOGL,technology
2016-10-08,40.42,GOOGL,technology
2016-09-08,40.37,GOOGL,technology
2016-08-08,40.26,GOOGL,technology
2016-05-08,40.35,GOOGL,technology
2016-04-08,39.86,GOOGL,technology
2016-03-08,39.95,GOOGL,technology
2016-02-08,40.01,GOOGL,technology
2016-01-08,40.05,GOOGL,technology
2016-07-29,39.57,GOOGL,technology
2016-07-28,38.29,GOOGL,technology
2016-07-27,38.1,GOOGL,technology
2016-07-26,37.88,GOOGL,technology
2016-07-25,37.88,GOOGL,technology
2016-07-22,37.96,GOOGL,technology
2016-07-21,37.72,GOOGL,technology
2016-07-20,37.85,GOOGL,technology
2016-07-19,37.67,GOOGL,technology
2016-07-18,37.66,GOOGL,technology
2016-07-15,36.78,GOOGL,technology
2016-07-14,36.79,GOOGL,technology
2016-07-13,36.47,GOOGL,technology
2016-12-07,36.63,GOOGL,technology
2016-11-07,36.36,GOOGL,technology
2016-08-07,35.89,GOOGL,technology
2016-07-07,35.36,GOOGL,technology
2016-06-07,35.45,GOOGL,technology
2016-05-07,35.24,GOOGL,technology
2016-01-07,35.51,GOOGL,technology
2016-06-30,35.18,GOOGL,technology
2016-06-29,34.76,GOOGL,technology
2016-06-28,34.56,GOOGL,technology
2016-06-27,34.06,GOOGL,technology
2016-06-24,34.26,GOOGL,technology
2016-06-23,35.74,GOOGL,technology
2016-06-22,35.52,GOOGL,technology
2016-06-21,35.44,GOOGL,technology
2016-06-20,35.31,GOOGL,technology
2016-06-17,35.21,GOOGL,technology
2016-06-16,36.21,GOOGL,technology
2016-06-15,36.61,GOOGL,technology
2016-06-14,36.66,GOOGL,technology
2016-06-13,36.59,GOOGL,technology
2016-10-06,36.66,GOOGL,technology
2016-09-06,37.13,GOOGL,technology
2016-08-06,37.15,GOOGL,technology
2016-07-06,36.55,GOOGL,technology
2016-06-06,36.5,GOOGL,technology
2016-03-06,36.79,GOOGL,technology
2016-02-06,37.21,GOOGL,technology
2016-01-06,37.42,GOOGL,technology
2016-05-31,37.44,GOOGL,technology
2016-05-27,37.38,GOOGL,technology
2016-05-26,36.85,GOOGL,technology
2016-05-25,36.91,GOOGL,technology
2016-05-24,36.65,GOOGL,technology
2016-05-23,35.86,GOOGL,technology
2016-05-20,36.09,GOOGL,technology
2016-05-19,35.77,GOOGL,technology
2016-05-18,36.09,GOOGL,technology
2016-05-17,36.01,GOOGL,technology
2016-05-16,36.52,GOOGL,technology
2016-05-13,36.24,GOOGL,technology
2016-12-05,36.4,GOOGL,technology
2016-11-05,36.53,GOOGL,technology
2016-10-05,36.97,GOOGL,technology
2016-09-05,36.46,GOOGL,technology
2016-06-05,36.26,GOOGL,technology
2016-05-05,35.74,GOOGL,technology
2016-04-05,35.57,GOOGL,technology
2016-03-05,35.42,GOOGL,technology
2016-02-05,35.72,GOOGL,technology
2016-04-29,35.39,GOOGL,technology
2016-04-28,35.25,GOOGL,technology
2016-04-27,36.07,GOOGL,technology
2016-04-26,36.27,GOOGL,technology
2016-04-25,37.11,GOOGL,technology
2016-04-22,36.89,GOOGL,technology
2016-04-21,39.0,GOOGL,technology
2016-04-20,38.75,GOOGL,technology
2016-04-19,38.81,GOOGL,technology
2016-04-18,39.38,GOOGL,technology
2016-04-15,39.0,GOOGL,technology
2016-04-14,38.77,GOOGL,technology
2016-04-13,38.6,GOOGL,technology
2016-12-04,38.22,GOOGL,technology
2016-11-04,37.88,GOOGL,technology
2016-08-04,37.97,GOOGL,technology
2016-07-04,38.01,GOOGL,technology
2016-06-04,38.4,GOOGL,technology
2016-05-04,37.93,GOOGL,technology
2016-04-04,38.26,GOOGL,technology
2016-01-04,38.48,GOOGL,technology
2016-03-31,38.15,GOOGL,technology
2016-03-30,38.42,GOOGL,technology
2016-03-29,38.29,GOOGL,technology
2016-03-28,37.66,GOOGL,technology
2016-03-24,37.74,GOOGL,technology
2016-03-23,37.88,GOOGL,technology
2016-03-22,38.0,GOOGL,technology
2016-03-21,38.11,GOOGL,technology
2016-03-18,37.77,GOOGL,technology
2016-03-17,37.92,GOOGL,technology
2016-03-16,37.87,GOOGL,technology
2016-03-15,37.53,GOOGL,technology
2016-03-14,37.51,GOOGL,technology
2016-11-03,37.24,GOOGL,technology
2016-10-03,36.61,GOOGL,technology
2016-09-03,36.27,GOOGL,technology
2016-08-03,35.68,GOOGL,technology
2016-07-03,35.64,GOOGL,technology
2016-04-03,36.51,GOOGL,technology
2016-03-03,36.58,GOOGL,technology
2016-02-03,36.97,GOOGL,technology
2016-01-03,37.11,GOOGL,technology
2016-02-29,35.86,GOOGL,technology
2016-02-27,724.62,GOOGL,technology
2016-02-26,36.24,GOOGL,technology
2016-02-25,36.46,GOOGL,technology
2016-02-24,36.05,GOOGL,technology
2016-02-23,35.86,GOOGL,technology
2016-02-22,36.45,GOOGL,technology
2016-02-19,36.11,GOOGL,technology
2016-02-18,35.88,GOOGL,technology
2016-02-17,36.6,GOOGL,technology
2016-02-16,35.88,GOOGL,technology
2016-12-02,35.34,GOOGL,technology
2016-11-02,35.32,GOOGL,technology
2016-10-02,35.34,GOOGL,technology
2016-09-02,35.05,GOOGL,technology
2016-08-02,35.21,GOOGL,technology
2016-05-02,35.19,GOOGL,technology
2016-04-02,36.5,GOOGL,technology
2016-03-02,37.47,GOOGL,technology
2016-02-02,39.05,GOOGL,technology
2016-01-02,38.54,GOOGL,technology
2016-01-29,38.07,GOOGL,technology
2016-01-28,37.41,GOOGL,technology
2016-01-27,35.88,GOOGL,technology
2016-01-26,36.69,GOOGL,technology
2016-01-25,36.68,GOOGL,technology
2016-01-22,37.27,GOOGL,technology
2016-01-21,36.33,GOOGL,technology
2016-01-20,35.93,GOOGL,technology
2016-01-19,35.95,GOOGL,technology
2016-01-15,35.52,GOOGL,technology
2016-01-14,36.57,GOOGL,technology
2016-01-13,35.98,GOOGL,technology
2016-12-01,37.27,GOOGL,technology
2016-11-01,36.65,GOOGL,technology
2016-08-01,36.55,GOOGL,technology
2016-07-01,37.05,GOOGL,technology
2016-06-01,37.97,GOOGL,technology
2016-05-01,38.08,GOOGL,technology
2016-04-01,37.97,GOOGL,technology
2015-12-31,38.9,GOOGL,technology
2015-12-30,39.52,GOOGL,technology
2015-12-29,39.7,GOOGL,technology
2015-12-28,39.11,GOOGL,technology
2015-12-24,38.29,GOOGL,technology
2015-12-23,38.43,GOOGL,technology
2015-12-22,38.36,GOOGL,technology
2015-12-21,38.04,GOOGL,technology
2015-12-18,37.84,GOOGL,technology
2015-12-17,38.49,GOOGL,technology
2015-12-16,38.83,GOOGL,technology
2015-12-15,38.0,GOOGL,technology
2015-12-14,38.13,GOOGL,technology
2015-11-12,37.52,GOOGL,technology
2015-10-12,38.0,GOOGL,technology
2015-09-12,38.13,GOOGL,technology
2015-08-12,38.76,GOOGL,technology
2015-07-12,38.65,GOOGL,technology
2015-04-12,38.96,GOOGL,technology
2015-03-12,38.41,GOOGL,technology
2015-02-12,38.89,GOOGL,technology
2015-01-12,39.19,GOOGL,technology
2015-11-30,38.14,GOOGL,technology
2015-11-27,38.6,GOOGL,technology
2015-11-25,38.46,GOOGL,technology
2015-11-24,38.48,GOOGL,technology
2015-11-23,38.84,GOOGL,technology
2015-11-20,38.85,GOOGL,technology
2015-11-19,38.0,GOOGL,technology
2015-11-18,38.0,GOOGL,technology
2015-11-17,37.3,GOOGL,technology
2015-11-16,37.52,GOOGL,technology
2015-11-13,37.0,GOOGL,technology
2015-12-11,37.83,GOOGL,technology
2015-11-11,38.26,GOOGL,technology
2015-10-11,37.91,GOOGL,technology
2015-09-11,37.74,GOOGL,technology
2015-06-11,38.08,GOOGL,technology
2015-05-11,38.03,GOOGL,technology
2015-04-11,37.77,GOOGL,technology
2015-03-11,37.44,GOOGL,technology
2015-02-11,37.39,GOOGL,technology
2015-10-30,36.87,GOOGL,technology
2015-10-29,37.24,GOOGL,technology
2015-10-28,36.85,GOOGL,technology
2015-10-27,36.64,GOOGL,technology
2015-10-26,36.56,GOOGL,technology
2015-10-23,35.97,GOOGL,technology
2015-10-22,34.06,GOOGL,technology
2015-10-21,33.59,GOOGL,technology
2015-10-20,34.0,GOOGL,technology
2015-10-19,35.0,GOOGL,technology
2015-10-16,34.77,GOOGL,technology
2015-10-15,34.65,GOOGL,technology
2015-10-14,34.02,GOOGL,technology
2015-10-13,34.16,GOOGL,technology
2015-12-10,33.82,GOOGL,technology
2015-09-10,33.56,GOOGL,technology
2015-08-10,33.35,GOOGL,technology
2015-07-10,33.5,GOOGL,technology
2015-06-10,33.58,GOOGL,technology
2015-05-10,33.58,GOOGL,technology
2015-02-10,32.85,GOOGL,technology
2015-01-10,32.1,GOOGL,technology
2015-09-30,31.92,GOOGL,technology
2015-09-29,31.13,GOOGL,technology
2015-09-28,31.21,GOOGL,technology
2015-09-25,32.01,GOOGL,technology
2015-09-24,32.75,GOOGL,technology
2015-09-23,32.66,GOOGL,technology
2015-09-22,32.66,GOOGL,technology
2015-09-21,33.35,GOOGL,technology
2015-09-18,33.05,GOOGL,technology
2015-09-17,33.58,GOOGL,technology
2015-09-16,33.28,GOOGL,technology
2015-09-15,33.25,GOOGL,technology
2015-09-14,32.62,GOOGL,technology
2015-11-09,32.77,GOOGL,technology
2015-10-09,32.55,GOOGL,technology
2015-09-09,32.17,GOOGL,technology
2015-08-09,32.19,GOOGL,technology
2015-04-09,31.45,GOOGL,technology
2015-03-09,31.85,GOOGL,technology
2015-02-09,32.25,GOOGL,technology
2015-01-09,31.48,GOOGL,technology
2015-08-31,32.39,GOOGL,technology
2015-08-28,32.98,GOOGL,technology
2015-08-27,33.4,GOOGL,technology
2015-08-26,32.99,GOOGL,technology
2015-08-25,30.62,GOOGL,technology
2015-08-24,30.91,GOOGL,technology
2015-08-21,32.2,GOOGL,technology
2015-08-20,33.97,GOOGL,technology
2015-08-19,34.7,GOOGL,technology
2015-08-18,34.44,GOOGL,technology
2015-08-17,34.71,GOOGL,technology
2015-08-14,34.47,GOOGL,technology
2015-08-13,34.33,GOOGL,technology
2015-12-08,34.57,GOOGL,technology
2015-11-08,34.52,GOOGL,technology
2015-10-08,33.16,GOOGL,technology
2015-07-08,33.22,GOOGL,technology
2015-06-08,33.51,GOOGL,technology
2015-05-08,33.66,GOOGL,technology
2015-04-08,33.06,GOOGL,technology
2015-03-08,33.24,GOOGL,technology
2015-07-31,32.88,GOOGL,technology
2015-07-30,33.23,GOOGL,technology
2015-07-29,33.07,GOOGL,technology
2015-07-28,32.98,GOOGL,technology
2015-07-27,32.91,GOOGL,technology
2015-07-24,32.74,GOOGL,technology
2015-07-23,33.74,GOOGL,technology
2015-07-22,34.76,GOOGL,technology
2015-07-21,34.77,GOOGL,technology
2015-07-20,34.64,GOOGL,technology
2015-07-17,34.98,GOOGL,technology
2015-07-16,30.09,GOOGL,technology
2015-07-15,29.2,GOOGL,technology
2015-07-14,29.21,GOOGL,technology
2015-07-13,28.59,GOOGL,technology
2015-10-07,27.81,GOOGL,technology
2015-09-07,27.23,GOOGL,technology
2015-08-07,27.09,GOOGL,technology
2015-07-07,27.5,GOOGL,technology
2015-06-07,27.28,GOOGL,technology
2015-02-07,27.37,GOOGL,technology
2015-01-07,27.16,GOOGL,technology
2015-06-30,27.0,GOOGL,technology
2015-06-29,27.06,GOOGL,technology
2015-06-26,27.65,GOOGL,technology
2015-06-25,27.9,GOOGL,technology
2015-06-24,27.93,GOOGL,technology
2015-06-23,28.17,GOOGL,technology
2015-06-22,27.98,GOOGL,technology
2015-06-19,27.88,GOOGL,technology
2015-06-18,27.81,GOOGL,technology
2015-06-17,27.33,GOOGL,technology
2015-06-16,27.24,GOOGL,technology
2015-06-15,27.15,GOOGL,technology
2015-12-06,27.37,GOOGL,technology
2015-11-06,27.5,GOOGL,technology
2015-10-06,27.63,GOOGL,technology
2015-09-06,27.11,GOOGL,technology
2015-08-06,27.17,GOOGL,technology
2015-05-06,27.48,GOOGL,technology
2015-04-06,27.58,GOOGL,technology
2015-03-06,27.76,GOOGL,technology
2015-02-06,27.7,GOOGL,technology
2015-01-06,27.46,GOOGL,technology
2015-05-29,27.27,GOOGL,technology
2015-05-28,27.71,GOOGL,technology
2015-05-27,27.71,GOOGL,technology
2015-05-26,27.36,GOOGL,technology
2015-05-22,27.73,GOOGL,technology
2015-05-21,27.84,GOOGL,technology
2015-05-20,27.63,GOOGL,technology
2015-05-19,27.46,GOOGL,technology
2015-05-18,27.33,GOOGL,technology
2015-05-15,27.32,GOOGL,technology
2015-05-14,27.46,GOOGL,technology
2015-05-13,26.97,GOOGL,technology
2015-12-05,26.94,GOOGL,technology
2015-11-05,27.29,GOOGL,technology
2015-08-05,27.45,GOOGL,technology
2015-07-05,27.1,GOOGL,technology
2015-06-05,26.75,GOOGL,technology
2015-05-05,27.15,GOOGL,technology
2015-04-05,27.64,GOOGL,technology
2015-01-05,27.56,GOOGL,technology
2015-04-30,27.44,GOOGL,technology
2015-04-29,28.07,GOOGL,technology
2015-04-28,28.22,GOOGL,technology
2015-04-27,28.31,GOOGL,technology
2015-04-24,28.68,GOOGL,technology
2015-04-23,27.87,GOOGL,technology
2015-04-22,27.46,GOOGL,technology
2015-04-21,27.15,GOOGL,technology
2015-04-20,27.23,GOOGL,technology
2015-04-17,26.64,GOOGL,technology
2015-04-16,27.18,GOOGL,technology
2015-04-15,27.05,GOOGL,technology
2015-04-14,26.99,GOOGL,technology
2015-04-13,27.43,GOOGL,technology
2015-10-04,27.43,GOOGL,technology
2015-09-04,27.4,GOOGL,technology
2015-08-04,27.44,GOOGL,technology
2015-07-04,27.24,GOOGL,technology
2015-06-04,27.2,GOOGL,technology
2015-02-04,27.07,GOOGL,technology
2015-01-04,27.47,GOOGL,technology
2015-03-31,27.73,GOOGL,technology
2015-03-30,28.06,GOOGL,technology
2015-03-27,27.88,GOOGL,technology
2015-03-26,28.18,GOOGL,technology
2015-03-25,28.35,GOOGL,technology
2015-03-24,28.88,GOOGL,technology
2015-03-23,28.27,GOOGL,technology
2015-03-20,28.25,GOOGL,technology
2015-03-19,28.18,GOOGL,technology
2015-03-18,28.31,GOOGL,technology
2015-03-17,27.88,GOOGL,technology
2015-03-16,28.08,GOOGL,technology
2015-03-13,27.65,GOOGL,technology
2015-12-03,28.06,GOOGL,technology
2015-11-03,27.78,GOOGL,technology
2015-10-03,27.99,GOOGL,technology
2015-09-03,28.7,GOOGL,technology
2015-06-03,28.64,GOOGL,technology
2015-05-03,29.07,GOOGL,technology
2015-04-03,28.92,GOOGL,technology
2015-03-03,28.94,GOOGL,technology
2015-02-03,28.75,GOOGL,technology
2015-02-27,28.13,GOOGL,technology
2015-02-26,27.96,GOOGL,technology
2015-02-25,27.37,GOOGL,technology
2015-02-24,26.93,GOOGL,technology
2015-02-23,26.75,GOOGL,technology
